Phone_id,Contact_id,Area_code,Phone_type,Number
1649,649,,Work,703-877-6527
1650,650,75004.0,Work,
1651,651,75001.0,Work,
1652,652,75005.0,Work,834-113-5525
1653,653,75004.0,Work,170-455-9776
1654,654,75004.0,Work,563-508-8755
1655,655,75009.0,Work,
1656,656,,Work,430-813-1811
1657,657,,Work,209-369-8056
1658,658,75009.0,Work,
1659,659,,Work,
1660,660,,Work,
1661,661,,Work,546-277-4408
1662,662,,Work,355-744-3975
1663,663,,Work,
1664,664,75002.0,Work,
1665,665,75007.0,Work,322-293-5214
1666,666,,Work,
1667,667,,Work,320-378-5745
1668,668,75007.0,Work,
1669,669,,Work,718-992-5788
1670,670,,Work,866-805-8565
1671,671,,Work,
1672,672,,Work,555-601-6156
1673,673,,Work,
1674,674,75005.0,Work,
1675,675,,Work,
1676,676,75009.0,Work,
1677,677,,Work,567-601-0882
1678,678,75004.0,Work,871-803-3297
1679,679,75005.0,Work,452-489-9350
1680,680,,Work,
1681,681,,Work,
1682,682,75004.0,Work,
1683,683,75002.0,Work,650-980-1375
1684,684,,Work,269-345-1175
1685,685,,Work,134-548-9619
1686,686,75005.0,Work,485-816-4440
1687,687,75005.0,Work,363-899-7487
1688,688,75007.0,Work,
1689,689,,Work,
1690,690,75008.0,Work,
1691,691,75001.0,Work,951-845-9890
1692,692,75003.0,Work,
1693,693,75009.0,Work,407-368-1194
1694,694,75009.0,Work,999-162-2933
1695,695,,Work,579-234-7739
1696,696,,Work,166-989-9371
1697,697,75002.0,Work,609-821-9967
1698,698,75002.0,Work,992-895-3755
1699,699,75002.0,Work,852-989-9589
1700,700,,Work,
1701,701,75001.0,Work,238-350-8604
1702,702,75003.0,Work,149-682-6017
1703,703,,Work,748-780-1052
1704,704,,Work,206-596-6259
1705,705,75001.0,Work,112-354-2818
1706,706,75001.0,Work,591-884-2691
1707,707,,Work,383-473-7913
1708,708,,Work,254-973-0667
1709,709,75004.0,Work,888-463-5289
1710,710,,Work,609-798-6342
1711,711,,Work,508-782-4142
1712,712,,Work,889-840-9544
1713,713,,Work,364-340-3725
1714,714,75002.0,Work,
1715,715,75007.0,Work,141-935-9216
1716,716,75003.0,Work,
1717,717,,Work,
1718,718,,Work,850-445-3974
1719,719,,Work,
1720,720,,Work,430-815-8673
1721,721,,Work,264-149-5605
1722,722,,Work,792-811-0958
1723,723,,Work,
1724,724,,Work,
1725,725,75005.0,Work,702-583-6644
1726,726,75005.0,Work,826-706-0583
1727,727,75007.0,Work,
1728,728,75007.0,Work,
1729,729,,Work,
1730,730,,Work,
1731,731,,Work,927-159-9833
1732,732,,Work,423-737-5515
1733,733,75001.0,Work,
1734,734,75008.0,Work,698-905-7989
1735,735,,Work,907-792-5792
1736,736,,Work,263-517-9014
1737,737,75001.0,Work,544-772-2234
1738,738,75007.0,Work,982-804-9481
1739,739,,Work,
1740,740,,Work,
1741,741,,Work,222-428-0051
1742,742,75004.0,Work,699-916-9933
1743,743,,Work,
1744,744,75008.0,Work,827-866-4417
1745,745,,Work,
1746,746,75005.0,Work,
1747,747,75003.0,Work,994-761-1526
1748,748,75002.0,Work,
1749,749,75006.0,Work,212-358-8470
1750,750,,Work,
1751,751,75005.0,Work,
1752,752,75003.0,Work,
1753,753,,Work,
1754,754,,Work,759-281-5716
1755,755,75002.0,Work,406-714-5478
1756,756,,Work,492-299-1126
1757,757,,Work,846-610-1635
1758,758,,Work,
1759,759,,Work,
1760,760,,Work,395-578-2184
1761,761,75008.0,Work,807-169-3416
1762,762,,Work,251-877-3283
1763,763,75005.0,Work,
1764,764,,Work,
1765,765,,Work,
1766,766,,Work,687-121-2366
1767,767,75008.0,Work,789-800-0107
1768,768,,Work,
1769,769,75005.0,Work,409-916-7452
1770,770,,Work,354-737-3709
1771,771,75005.0,Work,714-577-1869
1772,772,75001.0,Work,
1773,773,75001.0,Work,540-412-6074
1774,774,75001.0,Work,262-977-6146
1775,775,75003.0,Work,421-886-8330
1776,776,75004.0,Work,463-169-1702
1777,777,,Work,
1778,778,75008.0,Work,783-899-8456
1779,779,,Work,523-274-3133
1780,780,75002.0,Work,572-665-0771
1781,781,,Work,365-888-2710
1782,782,75006.0,Work,
1783,783,75009.0,Work,818-557-1124
1784,784,,Work,
1785,785,75006.0,Work,
1786,786,75007.0,Work,
1787,787,,Work,665-560-9478
1788,788,75004.0,Work,369-555-8732
1789,789,,Work,
1790,790,75002.0,Work,102-140-8293
1791,791,75007.0,Work,828-857-5737
1792,792,,Work,630-816-6545
1793,793,75002.0,Work,216-602-0444
1794,794,75004.0,Work,284-300-9216
1795,795,75003.0,Work,990-486-3670
1796,796,75001.0,Work,
1797,797,,Work,
1798,798,75006.0,Work,
1799,799,,Work,188-429-2865
1800,800,75002.0,Work,464-341-2474
1801,801,75009.0,Work,
1802,802,,Work,
1803,803,75003.0,Work,652-464-7873
1804,804,75005.0,Work,
1805,805,,Work,740-581-8838
1806,806,,Work,820-202-1804
1807,807,75002.0,Work,100-661-1518
1808,808,75002.0,Work,890-116-9319
1809,809,75008.0,Work,
1810,810,,Work,
1811,811,,Work,969-823-1176
1812,812,75007.0,Work,846-361-8738
1813,813,,Work,470-577-6907
1814,814,75005.0,Work,335-655-4840
1815,815,75007.0,Work,191-290-6834
1816,816,,Work,955-687-6674
1817,817,,Work,863-719-8150
1818,818,,Work,
1819,819,,Work,379-625-9619
1820,820,75004.0,Work,509-451-7131
1821,821,,Work,184-262-2570
1822,822,,Work,637-487-7892
1823,823,75002.0,Work,519-765-8448
1824,824,75008.0,Work,895-892-3925
1825,825,,Work,
1826,826,,Work,
1827,827,75009.0,Work,924-787-8391
1828,828,75001.0,Work,
1829,829,,Work,
1830,830,75007.0,Work,
1831,831,75003.0,Work,302-786-4295
1832,832,,Work,
1833,833,,Work,
1834,834,75002.0,Work,
1835,835,75008.0,Work,
1836,836,75007.0,Work,
1837,837,75003.0,Work,883-823-1560
1838,838,75004.0,Work,
1839,839,75001.0,Work,
1840,840,,Work,480-530-4680
1841,841,75001.0,Work,859-693-9970
1842,842,75002.0,Work,
1843,843,,Work,951-558-0099
1844,844,75001.0,Work,
1845,845,,Work,287-784-2258
1846,846,75002.0,Work,
1847,847,75001.0,Work,897-289-5995
1848,848,75003.0,Work,762-226-6419
1849,849,75009.0,Work,
1850,850,,Work,684-855-3678
1851,851,,Work,850-336-0262
1852,852,75003.0,Work,922-598-2752
1853,853,75001.0,Work,
1854,854,,Work,619-377-1740
1855,855,75006.0,Work,
1856,856,,Work,418-682-1742
1857,857,75005.0,Work,
1858,858,,Work,487-475-9225
1859,859,75006.0,Work,
1860,860,,Work,
1861,861,,Work,773-695-1138
1862,862,75008.0,Work,
1863,863,,Work,100-551-9931
1864,864,,Work,263-674-7139
1865,865,,Work,
1866,866,,Work,599-262-3891
1867,867,75005.0,Work,
1868,868,75001.0,Work,932-257-8479
1869,869,75004.0,Work,
1870,870,75003.0,Work,198-627-3502
1871,871,,Work,
1872,872,,Work,436-482-2868
1873,873,,Work,877-819-5507
1874,874,75007.0,Work,492-191-9580
1875,875,,Work,768-153-5458
1876,876,75002.0,Work,402-651-6655
1877,877,,Work,975-151-3750
1878,878,,Work,636-938-4380
1879,879,,Work,
1880,880,75007.0,Work,
1881,881,75007.0,Work,
1882,882,75008.0,Work,
1883,883,75004.0,Work,828-479-2638
1884,884,75004.0,Work,302-310-8598
1885,885,,Work,729-642-5024
1886,886,75004.0,Work,822-426-0682
1887,887,75006.0,Work,151-802-2646
1888,888,,Work,517-142-9744
1889,889,,Work,
1890,890,,Work,115-182-5549
1891,891,75003.0,Work,645-457-8243
1892,892,,Work,131-163-9605
1893,893,75008.0,Work,173-585-0760
1894,894,75004.0,Work,513-968-5046
1895,895,,Work,504-487-7687
1896,896,75006.0,Work,
1897,897,,Work,331-105-2795
1898,898,,Work,674-375-2354
1899,899,75001.0,Work,
1900,900,75003.0,Work,492-203-2282
1901,901,,Work,396-866-1865
1902,902,,Work,
1903,903,75002.0,Work,543-781-5916
1904,904,,Work,809-903-7313
1905,905,75008.0,Work,569-408-9837
1906,906,75006.0,Work,
1907,907,,Work,715-490-8705
1908,908,75005.0,Work,172-459-3393
1909,909,75002.0,Work,356-598-5553
1910,910,75004.0,Work,
1911,911,,Work,764-862-4579
1912,912,75002.0,Work,535-514-5330
1913,913,,Work,873-232-3815
1914,914,,Work,272-341-0221
1915,915,75005.0,Work,
1916,916,75004.0,Work,618-961-1432
1917,917,75002.0,Work,549-614-2514
1918,918,75001.0,Work,408-209-2742
1919,919,75006.0,Work,698-611-1794
1920,920,75007.0,Work,925-543-3212
1921,921,,Work,861-212-2774
1922,922,75007.0,Work,153-217-3714
1923,923,,Work,
1924,924,75007.0,Work,938-274-1169
1925,925,75001.0,Work,
1926,926,,Work,649-293-4621
1927,927,75003.0,Work,434-734-1027
1928,928,,Work,880-638-9246
1929,929,75001.0,Work,909-974-2259
1930,930,75004.0,Work,154-610-1051
1931,931,75009.0,Work,920-430-8576
1932,932,,Work,793-596-0425
1933,933,,Work,295-578-9581
1934,934,,Work,
1935,935,75008.0,Work,789-266-0855
1936,936,75009.0,Work,
1937,937,,Work,
1938,938,75008.0,Work,798-658-2702
1939,939,,Work,291-495-6448
1940,940,75008.0,Work,
1941,941,,Work,247-726-4817
1942,942,,Work,725-925-0587
1943,943,75008.0,Work,129-248-0082
1944,944,75004.0,Work,
1945,945,,Work,726-948-9688
1946,946,75003.0,Work,
1947,947,75008.0,Work,179-142-8780
1948,948,75001.0,Work,521-631-5872
1949,949,75001.0,Work,241-316-4084
1950,950,,Work,654-930-0410
1951,951,75007.0,Work,465-252-2566
1952,952,,Work,476-284-6613
1953,953,75008.0,Work,950-315-9532
1954,954,75003.0,Work,978-140-2685
1955,955,,Work,232-687-6979
1956,956,75008.0,Work,
1957,957,75003.0,Work,
1958,958,75006.0,Work,624-669-3214
1959,959,75007.0,Work,122-143-1477
1960,960,,Work,751-605-6734
1961,961,,Work,254-306-7137
1962,962,75004.0,Work,612-765-5005
1963,963,75007.0,Work,570-595-8540
1964,964,,Work,
1965,965,,Work,117-459-2460
1966,966,,Work,
1967,967,,Work,893-969-1217
1968,968,75001.0,Work,
1969,969,,Work,772-392-5742
1970,970,,Work,
1971,971,,Work,727-591-4194
1972,972,,Work,474-611-4311
1973,973,,Work,281-163-7057
1974,974,75001.0,Work,513-590-6081
1975,975,75009.0,Work,911-135-9814
1976,976,75001.0,Work,725-849-3877
1977,977,75001.0,Work,916-120-2308
1978,978,,Work,680-399-1077
1979,979,75007.0,Work,509-326-1544
1980,980,,Work,885-458-7049
1981,981,75009.0,Work,195-829-1027
1982,982,,Work,153-854-4154
1983,983,,Work,
1984,984,,Work,554-290-9935
1985,985,75006.0,Work,935-280-2452
1986,986,,Work,
1987,987,75009.0,Work,603-266-1070
1988,988,75001.0,Work,998-707-5639
1989,989,,Work,
1990,990,75005.0,Work,
1991,991,75008.0,Work,569-411-8436
1992,992,75005.0,Work,914-785-8696
1993,993,,Work,
1994,994,75006.0,Work,644-184-8850
1995,995,,Work,929-545-6545
1996,996,75007.0,Work,878-331-9664
1997,997,75009.0,Work,
1998,998,75005.0,Work,266-423-8899
1999,999,,Work,290-423-8165
2000,1000,,Work,
